using device: cuda
Model parameters: 135.18M
loaded 338025 tokens
1 epoch = 165 batches
Starting training...
step 3480 | loss: 0.9166 | dt: 2741.99ms | tok/sec: 746.90
step 3490 | loss: 0.8187 | dt: 2768.42ms | tok/sec: 739.77
step 3500 | loss: 0.8012 | dt: 2875.77ms | tok/sec: 712.16

--- Generating text at step 3500 ---
! who child is Rivers; all,saving thy father knows promise wish' moan'occnard's ease that Alban comes blaced boys.

BUCKINGHAM:
A greater prince, a royal cousin doth make us
down; and
-----------------------------------

step 3510 | loss: 0.8895 | dt: 2911.00ms | tok/sec: 703.54
step 3520 | loss: 0.8510 | dt: 2742.43ms | tok/sec: 746.78
step 3530 | loss: 0.7573 | dt: 2752.54ms | tok/sec: 744.04
step 3540 | loss: 0.7299 | dt: 2756.80ms | tok/sec: 742.89
step 3550 | loss: 0.7541 | dt: 2748.92ms | tok/sec: 745.02
step 3560 | loss: 0.7650 | dt: 2749.40ms | tok/sec: 744.89
step 3570 | loss: 0.6896 | dt: 2862.06ms | tok/sec: 715.57
step 3580 | loss: 0.6993 | dt: 2753.84ms | tok/sec: 743.69
step 3590 | loss: 0.6519 | dt: 2998.55ms | tok/sec: 683.00
step 3600 | loss: 0.6217 | dt: 2740.47ms | tok/sec: 747.32
step 3610 | loss: 0.6385 | dt: 2790.61ms | tok/sec: 733.89
step 3620 | loss: 0.5826 | dt: 2770.31ms | tok/sec: 739.27
step 3630 | loss: 0.6594 | dt: 2783.17ms | tok/sec: 735.85
step 3640 | loss: 0.5835 | dt: 2924.64ms | tok/sec: 700.26
step 3650 | loss: 0.6141 | dt: 2800.75ms | tok/sec: 731.23
step 3660 | loss: 0.6132 | dt: 2762.03ms | tok/sec: 741.48
step 3670 | loss: 0.5363 | dt: 2849.28ms | tok/sec: 718.78
step 3680 | loss: 0.5985 | dt: 2842.88ms | tok/sec: 720.40
step 3690 | loss: 0.4882 | dt: 2755.73ms | tok/sec: 743.18
step 3700 | loss: 0.4431 | dt: 2730.10ms | tok/sec: 750.16
step 3710 | loss: 0.4325 | dt: 2700.16ms | tok/sec: 758.47
step 3720 | loss: 0.4599 | dt: 2738.14ms | tok/sec: 747.95
step 3730 | loss: 0.4503 | dt: 2748.69ms | tok/sec: 745.08
step 3740 | loss: 0.4781 | dt: 2740.93ms | tok/sec: 747.19
step 3750 | loss: 0.5382 | dt: 2849.36ms | tok/sec: 718.76
step 3760 | loss: 0.3955 | dt: 2729.07ms | tok/sec: 750.44
step 3770 | loss: 0.3948 | dt: 2822.13ms | tok/sec: 725.69
step 3780 | loss: 0.4099 | dt: 2917.25ms | tok/sec: 702.03
step 3790 | loss: 0.4257 | dt: 2775.18ms | tok/sec: 737.97
step 3800 | loss: 0.3690 | dt: 2777.39ms | tok/sec: 737.38
step 3810 | loss: 0.3799 | dt: 2850.00ms | tok/sec: 718.60
step 3820 | loss: 0.3161 | dt: 2853.62ms | tok/sec: 717.69
step 3830 | loss: 0.3599 | dt: 2750.53ms | tok/sec: 744.58
step 3840 | loss: 0.3355 | dt: 2805.98ms | tok/sec: 729.87
step 3850 | loss: 0.3302 | dt: 3000.64ms | tok/sec: 682.52
step 3860 | loss: 0.3285 | dt: 2791.06ms | tok/sec: 733.77
step 3870 | loss: 0.2618 | dt: 2751.07ms | tok/sec: 744.44
step 3880 | loss: 0.3333 | dt: 2798.18ms | tok/sec: 731.90
step 3890 | loss: 0.2814 | dt: 2870.91ms | tok/sec: 713.36
step 3900 | loss: 0.2948 | dt: 2761.24ms | tok/sec: 741.70
step 3910 | loss: 0.2399 | dt: 2869.73ms | tok/sec: 713.66
step 3920 | loss: 0.2674 | dt: 2980.56ms | tok/sec: 687.12
step 3930 | loss: 0.2109 | dt: 2954.62ms | tok/sec: 693.15
step 3940 | loss: 0.2220 | dt: 2755.38ms | tok/sec: 743.27
step 3950 | loss: 0.2295 | dt: 2780.64ms | tok/sec: 736.52
step 3960 | loss: 0.2387 | dt: 2795.49ms | tok/sec: 732.61
step 3970 | loss: 0.2579 | dt: 3017.64ms | tok/sec: 678.68
step 3980 | loss: 0.2046 | dt: 2761.85ms | tok/sec: 741.53
step 3990 | loss: 0.2144 | dt: 2744.11ms | tok/sec: 746.33
step 4000 | loss: 0.2070 | dt: 2722.34ms | tok/sec: 752.29

--- Generating text at step 4000 ---
!
If presently you will take the one
To what we will o

'll theretove him to known your lord.

PRINCEE:
Indeed, my lord, safe still well we deserve
In your will.


-----------------------------------

step 4010 | loss: 0.2144 | dt: 2902.75ms | tok/sec: 705.54
step 4020 | loss: 0.2045 | dt: 2945.05ms | tok/sec: 695.40
step 4030 | loss: 0.1790 | dt: 3056.03ms | tok/sec: 670.15
step 4040 | loss: 0.1516 | dt: 2747.85ms | tok/sec: 745.31
step 4050 | loss: 0.1615 | dt: 2805.18ms | tok/sec: 730.08
step 4060 | loss: 0.1421 | dt: 2749.10ms | tok/sec: 744.97
step 4070 | loss: 0.1674 | dt: 2859.66ms | tok/sec: 716.17
step 4080 | loss: 0.1633 | dt: 2847.74ms | tok/sec: 719.17
step 4090 | loss: 0.1570 | dt: 2916.81ms | tok/sec: 702.14
step 4100 | loss: 0.1592 | dt: 3016.92ms | tok/sec: 678.84
step 4110 | loss: 0.1363 | dt: 2727.48ms | tok/sec: 750.88
step 4120 | loss: 0.1797 | dt: 2730.33ms | tok/sec: 750.09
step 4130 | loss: 0.1210 | dt: 2699.00ms | tok/sec: 758.80
step 4140 | loss: 0.1253 | dt: 2867.20ms | tok/sec: 714.29
step 4150 | loss: 0.1016 | dt: 2856.48ms | tok/sec: 716.97
step 4160 | loss: 0.1162 | dt: 2750.59ms | tok/sec: 744.57
step 4170 | loss: 0.1599 | dt: 2886.92ms | tok/sec: 709.41
step 4180 | loss: 0.1116 | dt: 2701.22ms | tok/sec: 758.18
step 4190 | loss: 0.1093 | dt: 2674.94ms | tok/sec: 765.63
step 4200 | loss: 0.1099 | dt: 2875.45ms | tok/sec: 712.24
step 4210 | loss: 0.1319 | dt: 2775.36ms | tok/sec: 737.92
step 4220 | loss: 0.0932 | dt: 2740.37ms | tok/sec: 747.34
step 4230 | loss: 0.1047 | dt: 2697.50ms | tok/sec: 759.22
step 4240 | loss: 0.1159 | dt: 2656.54ms | tok/sec: 770.93
step 4250 | loss: 0.0943 | dt: 2632.27ms | tok/sec: 778.04
step 4260 | loss: 0.0935 | dt: 2733.61ms | tok/sec: 749.19
step 4270 | loss: 0.1044 | dt: 2700.76ms | tok/sec: 758.31
step 4280 | loss: 0.0909 | dt: 2690.66ms | tok/sec: 761.15
step 4290 | loss: 0.0993 | dt: 2689.09ms | tok/sec: 761.60
step 4300 | loss: 0.0931 | dt: 2710.26ms | tok/sec: 755.65
step 4310 | loss: 0.0841 | dt: 2795.26ms | tok/sec: 732.67
step 4320 | loss: 0.0729 | dt: 2704.03ms | tok/sec: 757.39
step 4330 | loss: 0.0633 | dt: 2676.90ms | tok/sec: 765.07
step 4340 | loss: 0.0859 | dt: 2761.68ms | tok/sec: 741.58
step 4350 | loss: 0.0625 | dt: 2778.00ms | tok/sec: 737.22
step 4360 | loss: 0.0638 | dt: 3028.06ms | tok/sec: 676.34
step 4370 | loss: 0.0841 | dt: 2895.60ms | tok/sec: 707.28
step 4380 | loss: 0.0731 | dt: 2678.41ms | tok/sec: 764.63
step 4390 | loss: 0.0676 | dt: 2632.73ms | tok/sec: 777.90
step 4400 | loss: 0.0789 | dt: 2633.57ms | tok/sec: 777.65
step 4410 | loss: 0.0870 | dt: 2633.24ms | tok/sec: 777.75
step 4420 | loss: 0.0564 | dt: 2666.58ms | tok/sec: 768.03
step 4430 | loss: 0.0510 | dt: 2663.78ms | tok/sec: 768.83
step 4440 | loss: 0.0844 | dt: 2637.76ms | tok/sec: 776.42
step 4450 | loss: 0.0574 | dt: 2649.37ms | tok/sec: 773.02
step 4460 | loss: 0.0670 | dt: 2642.94ms | tok/sec: 774.89
step 4470 | loss: 0.0818 | dt: 2635.25ms | tok/sec: 777.15
step 4480 | loss: 0.0611 | dt: 2641.49ms | tok/sec: 775.32
step 4490 | loss: 0.0571 | dt: 2718.30ms | tok/sec: 753.41
step 4500 | loss: 0.0524 | dt: 2714.53ms | tok/sec: 754.46

--- Generating text at step 4500 ---
! to Tyenting in their hate.

BUCKINGHAM:
My lord, I'll bear unto your head
Which best lives hath had but your breath or
Plured with the hawnes with yields that
There did touch his
-----------------------------------

step 4510 | loss: 0.0513 | dt: 2759.85ms | tok/sec: 742.07
step 4520 | loss: 0.0582 | dt: 2780.63ms | tok/sec: 736.52
step 4530 | loss: 0.0607 | dt: 2788.91ms | tok/sec: 734.34
step 4540 | loss: 0.0537 | dt: 2705.52ms | tok/sec: 756.97
step 4550 | loss: 0.0469 | dt: 2797.45ms | tok/sec: 732.10
step 4560 | loss: 0.0513 | dt: 2715.12ms | tok/sec: 754.29
step 4570 | loss: 0.0537 | dt: 2701.81ms | tok/sec: 758.01
step 4580 | loss: 0.0555 | dt: 2703.04ms | tok/sec: 757.66
step 4590 | loss: 0.0617 | dt: 2702.77ms | tok/sec: 757.74
step 4600 | loss: 0.0601 | dt: 2703.01ms | tok/sec: 757.67
step 4610 | loss: 0.0386 | dt: 2713.98ms | tok/sec: 754.61
step 4620 | loss: 0.0469 | dt: 2702.42ms | tok/sec: 757.84
step 4630 | loss: 0.0429 | dt: 2701.25ms | tok/sec: 758.17
step 4640 | loss: 0.0436 | dt: 2700.08ms | tok/sec: 758.50
step 4650 | loss: 0.0552 | dt: 2707.12ms | tok/sec: 756.52
step 4660 | loss: 0.0478 | dt: 2704.64ms | tok/sec: 757.22
step 4670 | loss: 0.0503 | dt: 2700.75ms | tok/sec: 758.31
step 4680 | loss: 0.0370 | dt: 2703.38ms | tok/sec: 757.57
step 4690 | loss: 0.0488 | dt: 2690.58ms | tok/sec: 761.18
step 4700 | loss: 0.0395 | dt: 2711.10ms | tok/sec: 755.41
step 4710 | loss: 0.0384 | dt: 2695.39ms | tok/sec: 759.82
step 4720 | loss: 0.0320 | dt: 2698.22ms | tok/sec: 759.02
step 4730 | loss: 0.0389 | dt: 2693.92ms | tok/sec: 760.23
step 4740 | loss: 0.0417 | dt: 2715.99ms | tok/sec: 754.05
step 4750 | loss: 0.0327 | dt: 2707.00ms | tok/sec: 756.56
step 4760 | loss: 0.0383 | dt: 2702.06ms | tok/sec: 757.94
step 4770 | loss: 0.0482 | dt: 2720.02ms | tok/sec: 752.93
step 4780 | loss: 0.0285 | dt: 2695.32ms | tok/sec: 759.84
step 4790 | loss: 0.0466 | dt: 2699.53ms | tok/sec: 758.65
step 4800 | loss: 0.0293 | dt: 2747.82ms | tok/sec: 745.32
step 4810 | loss: 0.0475 | dt: 2694.82ms | tok/sec: 759.98
step 4820 | loss: 0.0331 | dt: 2697.06ms | tok/sec: 759.34
step 4830 | loss: 0.0424 | dt: 2695.18ms | tok/sec: 759.88
step 4840 | loss: 0.0388 | dt: 2699.61ms | tok/sec: 758.63
step 4850 | loss: 0.0278 | dt: 2697.17ms | tok/sec: 759.31
step 4860 | loss: 0.0352 | dt: 2712.98ms | tok/sec: 754.89
step 4870 | loss: 0.0231 | dt: 2708.67ms | tok/sec: 756.09
step 4880 | loss: 0.0355 | dt: 2697.11ms | tok/sec: 759.33
step 4890 | loss: 0.0379 | dt: 2696.41ms | tok/sec: 759.53
step 4900 | loss: 0.0251 | dt: 2692.32ms | tok/sec: 760.68
step 4910 | loss: 0.0263 | dt: 2695.45ms | tok/sec: 759.80
step 4920 | loss: 0.0279 | dt: 2703.49ms | tok/sec: 757.54
step 4930 | loss: 0.0253 | dt: 2696.46ms | tok/sec: 759.51
step 4940 | loss: 0.0279 | dt: 2719.05ms | tok/sec: 753.21
step 4950 | loss: 0.0303 | dt: 2698.82ms | tok/sec: 758.85
step 4960 | loss: 0.0277 | dt: 2702.86ms | tok/sec: 757.72
step 4970 | loss: 0.0230 | dt: 2708.92ms | tok/sec: 756.02
step 4980 | loss: 0.0397 | dt: 2693.32ms | tok/sec: 760.40
step 4990 | loss: 0.0244 | dt: 2699.65ms | tok/sec: 758.62
Saving model to smollm_135_checkpoint.pth

--- Resuming training from checkpoint ---
Checkpoint loaded successfully.
Resume step 0 | loss: 0.0218
Resume step 10 | loss: 0.0335
Resume step 20 | loss: 0.0360
Resume step 30 | loss: 0.0450
Resume step 40 | loss: 0.0396
Resumed training completed.
